match,round,home_team,away_team,home_ratings,away_ratings
1,1,Qatar,Ecuador,"[{'player_name': 'Saad Al Sheeb', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Pedro Miguel', 'player_country': 'Qatar', 'player_rating': 6.2}, {'player_name': 'Bassam Al Rawi', 'player_country': 'Qatar', 'player_rating': 6.7}, {'player_name': 'Boualem Khoukhi', 'player_country': 'Qatar', 'player_rating': 6.3}, {'player_name': 'Abdelkarim Hassan', 'player_country': 'Qatar', 'player_rating': 6.9}, {'player_name': 'Homam Al-Amin', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Hassan Al Haydos', 'player_country': 'Qatar', 'player_rating': 6.6}, {'player_name': 'Karim Boudiaf', 'player_country': 'Qatar', 'player_rating': 6.2}, {'player_name': 'Abdelaziz Hatem', 'player_country': 'Qatar', 'player_rating': 6.3}, {'player_name': 'Almoez Ali', 'player_country': 'Qatar', 'player_rating': 5.9}, {'player_name': 'Akram Afif', 'player_country': 'Qatar', 'player_rating': 6.7}, {'player_name': 'Mohammed Waad', 'player_country': 'Qatar', 'player_rating': 6.6}, {'player_name': 'Mohammed Muntari', 'player_country': 'Qatar', 'player_rating': 6.9}, {'player_name': 'Yousef Hassan', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Meshaal Barsham', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Musab Khoder', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Tarek Salman', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Mostafa Mashaal', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Ismaeel Mohammad', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Salem Al-Hajri', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Khalid Muneer', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Jassem Gaber Abdulsallam', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Naif Al-Hadhrami', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Assim Madibo', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Ali Asad', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Ahmed Alaaeldin', 'player_country': 'Qatar', 'player_rating': None}]","[{'player_name': 'Hernán Galíndez', 'player_country': 'Ecuador', 'player_rating': 6.8}, {'player_name': 'Ángelo Preciado', 'player_country': 'Ecuador', 'player_rating': 7.7}, {'player_name': 'Félix Torres', 'player_country': 'Ecuador', 'player_rating': 6.6}, {'player_name': 'Piero Hincapié', 'player_country': 'Ecuador', 'player_rating': 7}, {'player_name': 'Pervis Estupiñán', 'player_country': 'Ecuador', 'player_rating': 7.1}, {'player_name': 'Gonzalo Plata', 'player_country': 'Ecuador', 'player_rating': 6.6}, {'player_name': 'Jhegson Méndez', 'player_country': 'Ecuador', 'player_rating': 7.3}, {'player_name': 'Moisés Caicedo', 'player_country': 'Ecuador', 'player_rating': 6.8}, {'player_name': 'Romario Ibarra', 'player_country': 'Ecuador', 'player_rating': 7}, {'player_name': 'Enner Valencia', 'player_country': 'Ecuador', 'player_rating': 8.9}, {'player_name': 'Michael Estrada', 'player_country': 'Ecuador', 'player_rating': 7.2}, {'player_name': 'Jeremy Sarmiento', 'player_country': 'Ecuador', 'player_rating': 6.9}, {'player_name': 'José Cifuentes', 'player_country': 'Ecuador', 'player_rating': 6.3}, {'player_name': 'Alan Franco', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Kevin Rodriguez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Moisés Ramírez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Alexander Domínguez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Willian Pacho', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Jackson Porozo', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Robert Arboleda', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Diego Palacios', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Xavier Arreaga', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Ayrton Preciado', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Carlos Gruezo', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Ángel Mena', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Djorkaeff Reasco', 'player_country': 'Ecuador', 'player_rating': None}]"
3,1,Senegal,Netherlands,"[{'player_name': 'Edouard Mendy', 'player_country': 'Senegal', 'player_rating': 6.2}, {'player_name': 'Youssouf Sabaly', 'player_country': 'Senegal', 'player_rating': 7.3}, {'player_name': 'Kalidou Koulibaly', 'player_country': 'Senegal', 'player_rating': 6.9}, {'player_name': 'Pape Abou Cissé', 'player_country': 'Senegal', 'player_rating': 6.8}, {'player_name': 'Abdou Diallo', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Cheikhou Kouyaté', 'player_country': 'Senegal', 'player_rating': 7.1}, {'player_name': 'Nampalys Mendy', 'player_country': 'Senegal', 'player_rating': 7}, {'player_name': 'Krépin Diatta', 'player_country': 'Senegal', 'player_rating': 7}, {'player_name': 'Idrissa Gana Gueye', 'player_country': 'Senegal', 'player_rating': 6.6}, {'player_name': 'Ismaïla Sarr', 'player_country': 'Senegal', 'player_rating': 7.6}, {'player_name': 'Boulaye Dia', 'player_country': 'Senegal', 'player_rating': 6.8}, {'player_name': 'Ismail Jakobs', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Ahmadou Bamba Dieng', 'player_country': 'Senegal', 'player_rating': 6.8}, {'player_name': 'Pape Gueye', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Nicolas Jackson', 'player_country': 'Senegal', 'player_rating': 6.5}, {'player_name': 'Seny Dieng', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Alfred Gomis', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Fodé Ballo-Touré', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Formose Mendy', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Moussa Ndiaye', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Pathé Ismaël Ciss', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Mamadou Loum', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Iliman Ndiaye', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Moustapha Name', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Pape Matar Sarr', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Famara Diédhiou', 'player_country': 'Senegal', 'player_rating': None}]","[{'player_name': 'Andries Noppert', 'player_country': 'Netherlands', 'player_rating': 7.8}, {'player_name': 'Matthijs de Ligt', 'player_country': 'Netherlands', 'player_rating': 7.1}, {'player_name': 'Virgil van Dijk', 'player_country': 'Netherlands', 'player_rating': 7.1}, {'player_name': 'Nathan Aké', 'player_country': 'Netherlands', 'player_rating': 7.1}, {'player_name': 'Denzel Dumfries', 'player_country': 'Netherlands', 'player_rating': 6.4}, {'player_name': 'Steven Berghuis', 'player_country': 'Netherlands', 'player_rating': 6.7}, {'player_name': 'Frenkie de Jong', 'player_country': 'Netherlands', 'player_rating': 7.8}, {'player_name': 'Daley Blind', 'player_country': 'Netherlands', 'player_rating': 7.1}, {'player_name': 'Cody Gakpo', 'player_country': 'Netherlands', 'player_rating': 7.7}, {'player_name': 'Vincent Janssen', 'player_country': 'Netherlands', 'player_rating': 7}, {'player_name': 'Steven Bergwijn', 'player_country': 'Netherlands', 'player_rating': 6.8}, {'player_name': 'Memphis Depay', 'player_country': 'Netherlands', 'player_rating': 6.7}, {'player_name': 'Davy Klaassen', 'player_country': 'Netherlands', 'player_rating': 7.4}, {'player_name': 'Teun Koopmeiners', 'player_country': 'Netherlands', 'player_rating': 6.7}, {'player_name': 'Marten de Roon', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Remko Pasveer', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Justin Bijlow', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Jurriën Timber', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Jeremie Frimpong', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Tyrell Malacia', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Stefan de Vrij', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Xavi Simons', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Kenneth Taylor', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Wout Weghorst', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Luuk de Jong', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Noa Lang', 'player_country': 'Netherlands', 'player_rating': None}]"
18,2,Qatar,Senegal,"[{'player_name': 'Meshaal Barsham', 'player_country': 'Qatar', 'player_rating': 6.2}, {'player_name': 'Ismaeel Mohammad', 'player_country': 'Qatar', 'player_rating': 6.9}, {'player_name': 'Pedro Miguel', 'player_country': 'Qatar', 'player_rating': 6.8}, {'player_name': 'Boualem Khoukhi', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Abdelkarim Hassan', 'player_country': 'Qatar', 'player_rating': 6.3}, {'player_name': 'Homam Al-Amin', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Karim Boudiaf', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Assim Madibo', 'player_country': 'Qatar', 'player_rating': 6.8}, {'player_name': 'Hassan Al Haydos', 'player_country': 'Qatar', 'player_rating': 6.5}, {'player_name': 'Almoez Ali', 'player_country': 'Qatar', 'player_rating': 6.6}, {'player_name': 'Akram Afif', 'player_country': 'Qatar', 'player_rating': 7}, {'player_name': 'Abdelaziz Hatem', 'player_country': 'Qatar', 'player_rating': 6.5}, {'player_name': 'Mohammed Muntari', 'player_country': 'Qatar', 'player_rating': 7.4}, {'player_name': 'Tarek Salman', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Mohammed Waad', 'player_country': 'Qatar', 'player_rating': 6.5}, {'player_name': 'Yousef Hassan', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Saad Al Sheeb', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Musab Khoder', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Salem Al-Hajri', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Jassem Gaber Abdulsallam', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Mostafa Mashaal', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Ali Asad', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Khalid Muneer', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Naif Al-Hadhrami', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Ahmed Alaaeldin', 'player_country': 'Qatar', 'player_rating': None}]","[{'player_name': 'Edouard Mendy', 'player_country': 'Senegal', 'player_rating': 7.1}, {'player_name': 'Youssouf Sabaly', 'player_country': 'Senegal', 'player_rating': 7.3}, {'player_name': 'Kalidou Koulibaly', 'player_country': 'Senegal', 'player_rating': 6.8}, {'player_name': 'Abdou Diallo', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Ismail Jakobs', 'player_country': 'Senegal', 'player_rating': 7.1}, {'player_name': 'Ismaïla Sarr', 'player_country': 'Senegal', 'player_rating': 7.3}, {'player_name': 'Nampalys Mendy', 'player_country': 'Senegal', 'player_rating': 7.1}, {'player_name': 'Idrissa Gana Gueye', 'player_country': 'Senegal', 'player_rating': 7.1}, {'player_name': 'Krépin Diatta', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Boulaye Dia', 'player_country': 'Senegal', 'player_rating': 7.4}, {'player_name': 'Famara Diédhiou', 'player_country': 'Senegal', 'player_rating': 7.3}, {'player_name': 'Pathé Ismaël Ciss', 'player_country': 'Senegal', 'player_rating': 6.4}, {'player_name': 'Iliman Ndiaye', 'player_country': 'Senegal', 'player_rating': 7.2}, {'player_name': 'Ahmadou Bamba Dieng', 'player_country': 'Senegal', 'player_rating': 7.1}, {'player_name': 'Pape Abou Cissé', 'player_country': 'Senegal', 'player_rating': 6.5}, {'player_name': 'Pape Matar Sarr', 'player_country': 'Senegal', 'player_rating': 6.9}, {'player_name': 'Seny Dieng', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Alfred Gomis', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Formose Mendy', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Moussa Ndiaye', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Moustapha Name', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Mamadou Loum', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Pape Gueye', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Nicolas Jackson', 'player_country': 'Senegal', 'player_rating': None}]"
19,2,Netherlands,Ecuador,"[{'player_name': 'Andries Noppert', 'player_country': 'Netherlands', 'player_rating': 7.1}, {'player_name': 'Jurriën Timber', 'player_country': 'Netherlands', 'player_rating': 6.8}, {'player_name': 'Virgil van Dijk', 'player_country': 'Netherlands', 'player_rating': 7.1}, {'player_name': 'Nathan Aké', 'player_country': 'Netherlands', 'player_rating': 7.2}, {'player_name': 'Denzel Dumfries', 'player_country': 'Netherlands', 'player_rating': 6.7}, {'player_name': 'Teun Koopmeiners', 'player_country': 'Netherlands', 'player_rating': 7}, {'player_name': 'Frenkie de Jong', 'player_country': 'Netherlands', 'player_rating': 7.3}, {'player_name': 'Daley Blind', 'player_country': 'Netherlands', 'player_rating': 6.9}, {'player_name': 'Davy Klaassen', 'player_country': 'Netherlands', 'player_rating': 6.9}, {'player_name': 'Cody Gakpo', 'player_country': 'Netherlands', 'player_rating': 7.2}, {'player_name': 'Steven Bergwijn', 'player_country': 'Netherlands', 'player_rating': 6.7}, {'player_name': 'Memphis Depay', 'player_country': 'Netherlands', 'player_rating': 6.2}, {'player_name': 'Steven Berghuis', 'player_country': 'Netherlands', 'player_rating': 6.6}, {'player_name': 'Marten de Roon', 'player_country': 'Netherlands', 'player_rating': 6.8}, {'player_name': 'Wout Weghorst', 'player_country': 'Netherlands', 'player_rating': 6.5}, {'player_name': 'Justin Bijlow', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Remko Pasveer', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Matthijs de Ligt', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Jeremie Frimpong', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Tyrell Malacia', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Stefan de Vrij', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Xavi Simons', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Kenneth Taylor', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Noa Lang', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Luuk de Jong', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Vincent Janssen', 'player_country': 'Netherlands', 'player_rating': None}]","[{'player_name': 'Hernán Galíndez', 'player_country': 'Ecuador', 'player_rating': 6.1}, {'player_name': 'Jackson Porozo', 'player_country': 'Ecuador', 'player_rating': 6.9}, {'player_name': 'Félix Torres', 'player_country': 'Ecuador', 'player_rating': 6.7}, {'player_name': 'Piero Hincapié', 'player_country': 'Ecuador', 'player_rating': 6.7}, {'player_name': 'Ángelo Preciado', 'player_country': 'Ecuador', 'player_rating': 6.6}, {'player_name': 'Jhegson Méndez', 'player_country': 'Ecuador', 'player_rating': 6.7}, {'player_name': 'Moisés Caicedo', 'player_country': 'Ecuador', 'player_rating': 6.4}, {'player_name': 'Pervis Estupiñán', 'player_country': 'Ecuador', 'player_rating': 6.8}, {'player_name': 'Gonzalo Plata', 'player_country': 'Ecuador', 'player_rating': 6.5}, {'player_name': 'Enner Valencia', 'player_country': 'Ecuador', 'player_rating': 7.2}, {'player_name': 'Michael Estrada', 'player_country': 'Ecuador', 'player_rating': 7}, {'player_name': 'Jeremy Sarmiento', 'player_country': 'Ecuador', 'player_rating': 6.4}, {'player_name': 'Romario Ibarra', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Kevin Rodriguez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Alexander Domínguez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Moisés Ramírez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Robert Arboleda', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Willian Pacho', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Diego Palacios', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Xavier Arreaga', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'José Cifuentes', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Carlos Gruezo', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Ángel Mena', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Alan Franco', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Ayrton Preciado', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Djorkaeff Reasco', 'player_country': 'Ecuador', 'player_rating': None}]"
34,3,Netherlands,Qatar,"[{'player_name': 'Andries Noppert', 'player_country': 'Netherlands', 'player_rating': 7.3}, {'player_name': 'Jurriën Timber', 'player_country': 'Netherlands', 'player_rating': 7.9}, {'player_name': 'Virgil van Dijk', 'player_country': 'Netherlands', 'player_rating': 7.6}, {'player_name': 'Nathan Aké', 'player_country': 'Netherlands', 'player_rating': 7.1}, {'player_name': 'Denzel Dumfries', 'player_country': 'Netherlands', 'player_rating': 6.9}, {'player_name': 'Marten de Roon', 'player_country': 'Netherlands', 'player_rating': 7.2}, {'player_name': 'Frenkie de Jong', 'player_country': 'Netherlands', 'player_rating': 7.7}, {'player_name': 'Daley Blind', 'player_country': 'Netherlands', 'player_rating': 7.5}, {'player_name': 'Davy Klaassen', 'player_country': 'Netherlands', 'player_rating': 7.3}, {'player_name': 'Cody Gakpo', 'player_country': 'Netherlands', 'player_rating': 7.7}, {'player_name': 'Memphis Depay', 'player_country': 'Netherlands', 'player_rating': 6.9}, {'player_name': 'Vincent Janssen', 'player_country': 'Netherlands', 'player_rating': 6.5}, {'player_name': 'Steven Berghuis', 'player_country': 'Netherlands', 'player_rating': 7}, {'player_name': 'Teun Koopmeiners', 'player_country': 'Netherlands', 'player_rating': 6.4}, {'player_name': 'Wout Weghorst', 'player_country': 'Netherlands', 'player_rating': 6.6}, {'player_name': 'Kenneth Taylor', 'player_country': 'Netherlands', 'player_rating': 6.6}, {'player_name': 'Remko Pasveer', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Justin Bijlow', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Matthijs de Ligt', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Stefan de Vrij', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Tyrell Malacia', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Jeremie Frimpong', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Steven Bergwijn', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Xavi Simons', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Luuk de Jong', 'player_country': 'Netherlands', 'player_rating': None}, {'player_name': 'Noa Lang', 'player_country': 'Netherlands', 'player_rating': None}]","[{'player_name': 'Meshaal Barsham', 'player_country': 'Qatar', 'player_rating': 6.3}, {'player_name': 'Ismaeel Mohammad', 'player_country': 'Qatar', 'player_rating': 7}, {'player_name': 'Pedro Miguel', 'player_country': 'Qatar', 'player_rating': 6.8}, {'player_name': 'Boualem Khoukhi', 'player_country': 'Qatar', 'player_rating': 6.8}, {'player_name': 'Abdelkarim Hassan', 'player_country': 'Qatar', 'player_rating': 6.8}, {'player_name': 'Homam Al-Amin', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Hassan Al Haydos', 'player_country': 'Qatar', 'player_rating': 6.2}, {'player_name': 'Assim Madibo', 'player_country': 'Qatar', 'player_rating': 6.4}, {'player_name': 'Abdelaziz Hatem', 'player_country': 'Qatar', 'player_rating': 6.7}, {'player_name': 'Almoez Ali', 'player_country': 'Qatar', 'player_rating': 6.3}, {'player_name': 'Akram Afif', 'player_country': 'Qatar', 'player_rating': 7.4}, {'player_name': 'Ali Asad', 'player_country': 'Qatar', 'player_rating': 6.8}, {'player_name': 'Karim Boudiaf', 'player_country': 'Qatar', 'player_rating': 6.7}, {'player_name': 'Mohammed Muntari', 'player_country': 'Qatar', 'player_rating': 6.7}, {'player_name': 'Musab Khoder', 'player_country': 'Qatar', 'player_rating': 6.7}, {'player_name': 'Ahmed Alaaeldin', 'player_country': 'Qatar', 'player_rating': 6.5}, {'player_name': 'Saad Al Sheeb', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Yousef Hassan', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Tarek Salman', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Khalid Muneer', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Jassem Gaber Abdulsallam', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Mohammed Waad', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Mostafa Mashaal', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Naif Al-Hadhrami', 'player_country': 'Qatar', 'player_rating': None}, {'player_name': 'Salem Al-Hajri', 'player_country': 'Qatar', 'player_rating': None}]"
33,3,Ecuador,Senegal,"[{'player_name': 'Hernán Galíndez', 'player_country': 'Ecuador', 'player_rating': 6.7}, {'player_name': 'Ángelo Preciado', 'player_country': 'Ecuador', 'player_rating': 6.3}, {'player_name': 'Félix Torres', 'player_country': 'Ecuador', 'player_rating': 7.7}, {'player_name': 'Piero Hincapié', 'player_country': 'Ecuador', 'player_rating': 6.4}, {'player_name': 'Pervis Estupiñán', 'player_country': 'Ecuador', 'player_rating': 6.7}, {'player_name': 'Alan Franco', 'player_country': 'Ecuador', 'player_rating': 6.5}, {'player_name': 'Carlos Gruezo', 'player_country': 'Ecuador', 'player_rating': 6.6}, {'player_name': 'Moisés Caicedo', 'player_country': 'Ecuador', 'player_rating': 7.2}, {'player_name': 'Gonzalo Plata', 'player_country': 'Ecuador', 'player_rating': 7.1}, {'player_name': 'Michael Estrada', 'player_country': 'Ecuador', 'player_rating': 6.6}, {'player_name': 'Enner Valencia', 'player_country': 'Ecuador', 'player_rating': 6.4}, {'player_name': 'Jeremy Sarmiento', 'player_country': 'Ecuador', 'player_rating': 6.7}, {'player_name': 'José Cifuentes', 'player_country': 'Ecuador', 'player_rating': 6.6}, {'player_name': 'Djorkaeff Reasco', 'player_country': 'Ecuador', 'player_rating': 6.4}, {'player_name': 'Jackson Porozo', 'player_country': 'Ecuador', 'player_rating': 6.7}, {'player_name': 'Alexander Domínguez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Moisés Ramírez', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Robert Arboleda', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Willian Pacho', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Xavier Arreaga', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Diego Palacios', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Ángel Mena', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Ayrton Preciado', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Romario Ibarra', 'player_country': 'Ecuador', 'player_rating': None}, {'player_name': 'Kevin Rodriguez', 'player_country': 'Ecuador', 'player_rating': None}]","[{'player_name': 'Edouard Mendy', 'player_country': 'Senegal', 'player_rating': 6.6}, {'player_name': 'Youssouf Sabaly', 'player_country': 'Senegal', 'player_rating': 7.3}, {'player_name': 'Kalidou Koulibaly', 'player_country': 'Senegal', 'player_rating': 7.9}, {'player_name': 'Abdou Diallo', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Ismail Jakobs', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Pathé Ismaël Ciss', 'player_country': 'Senegal', 'player_rating': 6.9}, {'player_name': 'Pape Gueye', 'player_country': 'Senegal', 'player_rating': 7.3}, {'player_name': 'Iliman Ndiaye', 'player_country': 'Senegal', 'player_rating': 6.7}, {'player_name': 'Idrissa Gana Gueye', 'player_country': 'Senegal', 'player_rating': 7.3}, {'player_name': 'Ismaïla Sarr', 'player_country': 'Senegal', 'player_rating': 7.8}, {'player_name': 'Boulaye Dia', 'player_country': 'Senegal', 'player_rating': 6.2}, {'player_name': 'Nampalys Mendy', 'player_country': 'Senegal', 'player_rating': 6.8}, {'player_name': 'Ahmadou Bamba Dieng', 'player_country': 'Senegal', 'player_rating': 6.6}, {'player_name': 'Pape Abou Cissé', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Seny Dieng', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Alfred Gomis', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Moussa Ndiaye', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Formose Mendy', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Fodé Ballo-Touré', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Krépin Diatta', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Mamadou Loum', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Moustapha Name', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Pape Matar Sarr', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Famara Diédhiou', 'player_country': 'Senegal', 'player_rating': None}, {'player_name': 'Nicolas Jackson', 'player_country': 'Senegal', 'player_rating': None}]"
